Marca,Desc_Producto,Precio,URL_Producto
WD, Purple 3TB Surveillance Hard Disk Drive - 5400 RPM Class SATA 6Gb/s 64MB Cache 3.5 Inch WD30PURZ - OEM, 82, https://www.newegg.com/purple-wd30purz-3tb/p/N82E16822231534?Description=HDD&cm_re=HDD-_-22-231-534-_-Product
Seagate, SkyHawk AI ST10000VE0008 10TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive Bare Drive, 209, https://www.newegg.com/seagate-skyhawk-ai-st10000ve0008-10tb/p/N82E16822184787?Description=HDD&cm_re=HDD-_-22-184-787-_-Product
TOSHIBA, DT01ACA300 3TB 7200 RPM 64MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive Bare Drive, 82, https://www.newegg.com/toshiba-dt01aca300-3tb/p/N82E16822149408?Description=HDD&cm_re=HDD-_-22-149-408-_-Product
Seagate, 14TB HDD Exos X16 7200 RPM SATA 6Gb/s 256MB Cache 3.5-Inch Enterprise Hard Drive — ST14000NM001G, 199, https://www.newegg.com/Seagate-Exos-X16-ST14000NM001G-14TB/p/1Z4-002P-022E7?cm_sp=SH-_-1049305-_-8-_-6-_-9SIA994CGR8470-_-HDD-_-hdd-_-1&Item=9SIA994CGR8470
Seagate, Exos 16TB Enterprise HDD X18 SATA 6Gb/s 512e/4Kn 7200 RPM 256MB Cache 3.5" Internal Hard Drive (ST16000NM000J), 269, https://www.newegg.com/Seagate-Exos-X18-ST16000NM000J-16TB-Hard-Drive/p/1Z4-002P-02326?cm_sp=SH-_-1049305-_-8-_-6-_-9SIA994GV68736-_-HDD-_-hdd-_-2&Item=9SIA994GV68736
Seagate, 16TB HDD Exos X16 7200 RPM SATA 6Gb/s 256MB Cache 3.5-Inch Enterprise Hard Drive — ST16000NM001G, 244, https://www.newegg.com/Seagate-Exos-X16-ST16000NM001G-16TB/p/1Z4-002P-022G3?cm_sp=SH-_-1049305-_-8-_-6-_-9SIA994E4T6344-_-HDD-_-hdd-_-3&Item=9SIA994E4T6344
SEAGATE, ST600MM0009 SEAGATE 600GB EXOS 10E2400 HDD 512N SAS 2.5 10000 128MB, 119, https://www.newegg.com/seagate-st600mm0009-600gb/p/1Z4-002P-008S3?Description=HDD&cm_re=HDD-_-1Z4-002P-008S3-_-Product
Western, Digital WD RE4 WD2503ABYX 250GB 7200 RPM 64MB Cache SATA 3.0Gb/s 3.5" Internal Enterprise Hard Drive Bare Drive, 39, https://www.newegg.com/western-digital-wd-re4-wd2503abyx-250gb/p/N82E16822136797?Description=HDD&cm_re=HDD-_-22-136-797-_-Product
WD, Re 3TB Datacenter Capacity Hard Disk Drive - 7200 RPM Class SAS 6Gb/s 32MB Cache 3.5 inch WD3001FYYG, 34, https://www.newegg.com/western-digital-re-wd3001fyyg-3tb/p/N82E16822236354?Description=HDD&cm_re=HDD-_-22-236-354-_-Product
HGST, WD Ultrastar DC HC510 10TB SATA 6Gb/s 3.5" Enterprise SED HDD (HUH721010ALE601), 149, https://www.newegg.com/hgst-ultrastar-dc-hc510-10tb/p/1Z4-001J-00DA4?Description=HDD&cm_re=HDD-_-9SIA994HAK7033-_-Product
Seagate, Constellation ES.3 ST1000NM0033 1TB 7200 RPM 128MB Cache SATA 6.0Gb/s 3.5" Enterprise Internal Hard Drive Bare Drive, 48, https://www.newegg.com/seagate-constellation-es-3-st1000nm0033-1tb/p/N82E16822178291?Description=HDD&cm_re=HDD-_-22-178-291-_-Product
Seagate, Pipeline HD ST3500312CS 500GB 7200 RPM 8MB Cache SATA 3.0Gb/s 3.5" Internal Hard Drive Bare Drive, 18, https://www.newegg.com/seagate-pipeline-hd-st3500312cs-500gb/p/N82E16822148786?Description=HDD&cm_re=HDD-_-22-148-786-_-Product
Western, Digital Blue WD5000AAKS 500GB 7200 RPM 16MB Cache SATA 3.0Gb/s 3.5" Internal Hard Drive Bare Drive, 19, https://www.newegg.com/western-digital-blue-wd5000aaks-500gb/p/N82E16822136073?Description=HDD&cm_re=HDD-_-22-136-073-_-Product
TOSHIBA, DT01ACA200 2TB 7200 RPM 64MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive Bare Drive, 49, https://www.newegg.com/toshiba-dt01aca200-2tb/p/N82E16822149407?Description=HDD&cm_re=HDD-_-22-149-407-_-Product
Seagate, SkyHawk 2TB Surveillance Hard Drive 64MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive ST2000VX008 - OEM, 72, https://www.newegg.com/seagate-skyhawk-st2000vx008-2tb/p/N82E16822179016?Description=HDD&cm_re=HDD-_-22-179-016-_-Product
Seagate, BarraCuda 7200.12 ST3160318AS 160GB 7200 RPM 8MB Cache SATA 3.0Gb/s 3.5" Internal Hard Drive Bare Drive, 28, https://www.newegg.com/seagate-barracuda-7200-12-st3160318as-160gb/p/N82E16822148806?Description=HDD&cm_re=HDD-_-22-148-806-_-Product
WP, 600 GB 10K RPM 512n SAS 6Gb/s 2.5-Inch HDD for HP ProLiant Servers | Enterprise Hard Drive in G8 G9 Tray Compatible with 653957-001 652583-B21 507129-014 EG0600FBDSR EG0600FBVFP EG0600FCHHU, 49, https://www.newegg.com/water-panther-mc-sas-sff-g8-wpc10600gsas-g8-600gb/p/1Z4-00WE-00075?Description=HDD&cm_re=HDD-_-9SIAK15AGB6511-_-Product
Seagate, BarraCuda ST31000524AS 1TB 7200 RPM 32MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive Bare Drive, 53, https://www.newegg.com/seagate-barracuda-st31000524as-1tb/p/N82E16822148697?Description=HDD&cm_re=HDD-_-22-148-697-_-Product
Seagate, Enterprise Capacity 3.5'' HDD 8TB (Helium) 7200 RPM SATA 6Gb/s 256MB Cache Hyperscale 512e Internal Hard Drive ST8000NM0016, 185, https://www.newegg.com/seagate-st8000nm0016-8tb/p/N82E16822179282?Description=HDD&cm_re=HDD-_-22-179-282-_-Product
HP, 861681-B21 2TB SATA 7.2K LFF LP DS HDD, 237, https://www.newegg.com/p/1Z4-000P-01M17?Description=HDD&cm_re=HDD-_-1Z4-000P-01M17-_-Product
seagate, barracuda 6tb internal hard drive hdd - 3.5 inch sata 6 gb/s 5400 rpm 256mb cache for computer desktop pc - frustration free packaging (st6000dm003), 143, https://www.newegg.com/p/1Z4-002P-02302?Description=HDD&cm_re=HDD-_-1Z4-002P-02302-_-Product
Seagate, Constellation ES.3 ST2000NM0033 2TB 7200 RPM 128MB Cache SATA 6.0Gb/s 3.5" Enterprise Internal Hard Drive Bare Drive, 50, https://www.newegg.com/seagate-constellation-es-3-st2000nm0033-2tb/p/N82E16822178296?Description=HDD&cm_re=HDD-_-22-178-296-_-Product
Dell, 1.8TB 10K 6Gbps SAS 2.5 HDD (HUC101818CS4204), 220, https://www.newegg.com/p/1Z4-000J-00A66?Description=HDD&cm_re=HDD-_-9SIA6CCDJE7444-_-Product
Dell, Certified 4TB SAS 6GB/s 3.5" Hard Drive 7.2K Enterprise Class 0202V7 HD Dell Poweredge Server PowerVault Storage WD4001FYYG-18SL3W0, 74, https://www.newegg.com/re-wd4001fyyg-18sl3w0-4tb/p/1Z4-000J-002E0?Description=HDD&cm_re=HDD-_-1Z4-000J-002E0-_-Product
WD, Gold 4TB Enterprise Class Hard Disk Drive - 7200 RPM Class SATA 6Gb/s 128MB Cache 3.5 Inch - WD4002FYYZ, 165, https://www.newegg.com/gold-wd4002fyyz-4tb/p/N82E16822235059?Description=HDD&cm_re=HDD-_-22-235-059-_-Product
HPE, ISS 872475-B21 300GB SAS 10K SFF SC DS HDD, 154, https://www.newegg.com/hpe-iss-bto-872475-b21-300gb/p/1B0-002P-002G5?Description=HDD&cm_re=HDD-_-1B0-002P-002G5-_-Product
TOSHIBA, N300 HDWG11AXZSTA 10TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive, 219, https://www.newegg.com/toshiba-n300-hdwg11axzsta-10tb/p/N82E16822149729?Description=HDD&cm_re=HDD-_-22-149-729-_-Product
WD, Purple WD121PURZ 12TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive Bare Drive, 389, https://www.newegg.com/purple-wd121purz-12tb/p/N82E16822234354?Description=HDD&cm_re=HDD-_-22-234-354-_-Product
Seagate, BarraCuda Pro ST10000DM0004 10TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5" Hard Drive Bare Drive, 247, https://www.newegg.com/seagate-barracuda-pro-st10000dm0004-10tb/p/N82E16822178998?Description=HDD&cm_re=HDD-_-22-178-998-_-Product
WD, Gold 14TB Enterprise Class Hard Disk Drive - 7200 RPM Class SATA 6Gb/s 512MB Cache 3.5 Inch - WD141KRYZ - OEM, 359, https://www.newegg.com/gold-wd141kryz-14tb/p/N82E16822234400?Description=HDD&cm_re=HDD-_-22-234-400-_-Product
Seagate, BarraCuda 7200.12 ST3250318AS 250GB 7200 RPM 8MB Cache SATA 3.0Gb/s 3.5" Internal Hard Drive Bare Drive, 29, https://www.newegg.com/seagate-barracuda-7200-12-st3250318as-250gb/p/N82E16822148451?Description=HDD&cm_re=HDD-_-22-148-451-_-Product
Lenovo, HDD 4XB0F18667 ThinkStation 2TB 7200rpm 3.5 SATA 6Gbps Hard Drive RTL, 156, https://www.newegg.com/p/1Z4-000G-001K7?Description=HDD&cm_re=HDD-_-1Z4-000G-001K7-_-Product
(NOT, FOR HOME PC!) Seagate ST1200MM0088 1.2TB 10K 12Gb/s 128MB Cache 2.5" SAS HDD Hard Drive W/Tray, 160, https://www.newegg.com/p/1Z4-011B-000B8?Description=HDD&cm_re=HDD-_-9SIAVAMDUM3023-_-Product
Seagate, BarraCuda 7200.12 ST31000528AS 1TB 7200 RPM 32MB Cache SATA 3.0Gb/s 3.5" Internal Hard Drive Bare Drive, 70, https://www.newegg.com/seagate-barracuda-7200-12-st31000528as-1tb/p/N82E16822148433?Description=HDD&cm_re=HDD-_-22-148-433-_-Product
Seagate, Archive HDD v2 ST5000AS0011 5TB 5900 RPM 128MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive - Bare Drive, 195, https://www.newegg.com/seagate-archive-hdd-v2-st5000as0011-5tb/p/N82E16822178752?Description=HDD&cm_re=HDD-_-22-178-752-_-Product
Seagate, Enterprise Capacity 3.5'' HDD 8TB 7200 RPM 4Kn SATA 6Gb/s 256MB Cache Secure Model Internal Hard Drive ST8000NM0115, 220, https://www.newegg.com/seagate-enterprise-capacity-3-5-st8000nm0115-8tb/p/N82E16822178844?Description=HDD&cm_re=HDD-_-9SIAAEEBVB4963-_-Product
Seagate, Constellation ES ST32000644NS 2TB 7200 RPM 64MB Cache SATA 3.0Gb/s 3.5" Enterprise Internal Hard Drive Bare Drive, 64, https://www.newegg.com/seagate-constellation-es-st32000644ns-2tb/p/N82E16822148610?Description=HDD&cm_re=HDD-_-22-148-610-_-Product
Seagate, BarraCuda 7200.7 ST340014A 40GB 7200 RPM 2MB Cache IDE Ultra ATA100 / ATA-6 3.5" Hard Drive Bare Drive, 63, https://www.newegg.com/seagate-barracuda-7200-7-st340014a-40gb/p/N82E16822148013?Description=HDD&cm_re=HDD-_-22-148-013-_-Product
Seagate, SkyHawk 1TB Surveillance Hard Drive 64MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive ST1000VX005, 55, https://www.newegg.com/seagate-skyhawk-st1000vx005-1tb/p/N82E16822179017?Description=HDD&cm_re=HDD-_-22-179-017-_-Product
WD, Re 500GB Datacenter Capacity Hard Disk Drive - 7200 RPM Class SATA 6Gb/s 64MB Cache 3.5 inch WD5003ABYZ, 45, https://www.newegg.com/re-wd5003abyz-500gb/p/N82E16822236526?Description=HDD&cm_re=HDD-_-22-236-526-_-Product
WD, Re 3TB Datacenter Capacity Hard Disk Drive - 7200 RPM Class SATA 6Gb/s 64MB Cache 3.5 inch WD3000FYYZ, 93, https://www.newegg.com/western-digital-re-wd3000fyyz-3tb/p/N82E16822236351?Description=HDD&cm_re=HDD-_-22-236-351-_-Product
TOSHIBA, X300 HDWR31GXZSTA 16TB 7200 RPM 512MB Cache SATA 6.0Gb/s 3.5" Desktop Internal Hard Drive Retail Packaging, 359, https://www.newegg.com/toshiba-x300-hdwr31gxzsta-16tb/p/N82E16822149790?Description=HDD&cm_re=HDD-_-22-149-790-_-Product
Seagate, 14TB HDD Exos X16 7200 RPM SATA 6Gb/s 256MB Cache 3.5-Inch Enterprise Hard Drive — ST14000NM001G, 199, https://www.newegg.com/Seagate-Exos-X16-ST14000NM001G-14TB/p/1Z4-002P-022E7?cm_sp=SH-_-1049305-_-8-_-6-_-9SIA994CGR8470-_-HDD-_-hdd-_-1&Item=9SIA994CGR8470
Seagate, Exos 16TB Enterprise HDD X18 SATA 6Gb/s 512e/4Kn 7200 RPM 256MB Cache 3.5" Internal Hard Drive (ST16000NM000J), 269, https://www.newegg.com/Seagate-Exos-X18-ST16000NM000J-16TB-Hard-Drive/p/1Z4-002P-02326?cm_sp=SH-_-1049305-_-8-_-6-_-9SIA994GV68736-_-HDD-_-hdd-_-2&Item=9SIA994GV68736
Seagate, 16TB HDD Exos X16 7200 RPM SATA 6Gb/s 256MB Cache 3.5-Inch Enterprise Hard Drive — ST16000NM001G, 244, https://www.newegg.com/Seagate-Exos-X16-ST16000NM001G-16TB/p/1Z4-002P-022G3?cm_sp=SH-_-1049305-_-8-_-6-_-9SIA994E4T6344-_-HDD-_-hdd-_-3&Item=9SIA994E4T6344
Seagate, BarraCuda LP ST32000542AS 2TB 5900 RPM 32MB Cache SATA 3.0Gb/s 3.5" Hard Drive Bare Drive, 44, https://www.newegg.com/seagate-barracuda-lp-st32000542as-2tb/p/N82E16822148413?Description=HDD&cm_re=HDD-_-22-148-413-_-Product
WP, Arsenal 12TB SATA 7200RPM 3.5-Inch DAS Hard Drive Compatible in NetApp| SuperMicro| Synology| JBOD Storage Expansion Enclosures, 158, https://www.newegg.com/water-panther-arsenal-wps12t72sata3das-12tb/p/1Z4-00WE-000B1?Description=HDD&cm_re=HDD-_-9SIAK15C5E7743-_-Product
WD, Blue 500GB Desktop Hard Disk Drive - 5400 RPM SATA 6Gb/s 64MB Cache 3.5 Inch - WD5000AZRZ, 56, https://www.newegg.com/blue-wd5000azrz-500gb/p/1B0-0020-000E3?Description=HDD&cm_re=HDD-_-1B0-0020-000E3-_-Product
TOSHIBA, X300 4TB Desktop Hard Drive 7200 RPM 128MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive Retail Packaging HDWE140XZSTA, 99, https://www.newegg.com/toshiba-x300-hdwe140xzsta-4tb/p/N82E16822149627?Description=HDD&cm_re=HDD-_-22-149-627-_-Product
Toshiba, MG03ACA MG03ACA100 1 TB 3.5" Internal Hard Drive, 35, https://www.newegg.com/toshiba-mg03aca100-1tb/p/N82E16822149449?Description=HDD&cm_re=HDD-_-22-149-449-_-Product
Dell, 250Gb 2.5" Sata 3Gb/S 16Mb 7.2K Hdd Server Hard Drive T7ywv Mk2561gsyb, 22, https://www.newegg.com/p/1Z4-000J-03ZH0?Description=HDD&cm_re=HDD-_-9SIB56RH953995-_-Product
HP, 512743-001 72GB 15000 RPM SAS 6Gb/s 2.5" Internal Hard Drive, 19, https://www.newegg.com/hp-512743-001-72gb/p/N82E16822332502?Description=HDD&cm_re=HDD-_-22-332-502-_-Product
Seagate, SkyHawk 10TB Surveillance Hard Drive 256MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive ST10000VX0004, 289, https://www.newegg.com/seagate-skyhawk-st10000vx0004-10tb/p/N82E16822178999?Description=HDD&cm_re=HDD-_-22-178-999-_-Product
Ultra-Performance, (SAS) 3.5" Internal Hard Drive 900GB 10Krpm 32MB Cache 6Gb/s HDD for PC & Server| TP00900GB, 29, https://www.newegg.com/unbranded-tp00900gb/p/1Z4-06KE-00001?Description=HDD&cm_re=HDD-_-9SIA57ZHXN5333-_-Product
Dell, 900GB 15K 12Gbps SAS 2.5 HDD FIPS 512n (ST900MP0026), 255, https://www.newegg.com/p/1Z4-000J-009N7?Description=HDD&cm_re=HDD-_-1Z4-000J-009N7-_-Product
DELL, 4TB 7.2K 3.5" SAS HDD Drive ST4000NM0023 for R720 R720xd R730 T620 MD3200 DRMYH, 62, https://www.newegg.com/seagate-constellation-drmyh-st4000nm0023-4tb/p/1Z4-000J-02325?Description=HDD&cm_re=HDD-_-1Z4-000J-02325-_-Product
HP, 512743-001 160GB 15000 RPM SAS 6Gb/s 2.5" Internal Hard Drive, 49, https://www.newegg.com/hp-512743-001-160gb/p/N82E16822332571?Description=HDD&cm_re=HDD-_-22-332-571-_-Product
Seagate, BarraCuda 7200.10 ST3160215A 160GB 7200 RPM 2MB Cache IDE Ultra ATA100 / ATA-6 3.5" Hard Drive (Perpendicular Recording) Bare Drive, 48, https://www.newegg.com/seagate-barracuda-7200-10-st3160215a-160gb/p/N82E16822148212?Description=HDD&cm_re=HDD-_-22-148-212-_-Product
Seagate, BarraCuda XT ST32000641AS 2TB 7200 RPM 64MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive Bare Drive, 52, https://www.newegg.com/seagate-barracuda-xt-st32000641as-2tb/p/N82E16822148506?Description=HDD&cm_re=HDD-_-22-148-506-_-Product
SEAGATE, ST2000NM000A 2TB 7200RPM 256MB 512N SATA 3.5, 99, https://www.newegg.com/seagate-st2000nm000a-2tb/p/1FR-004K-00010?Description=HDD&cm_re=HDD-_-1FR-004K-00010-_-Product
Seagate, 16TB HDD Exos X16 7200 RPM SATA 6Gb/s 256MB Cache 3.5-Inch Enterprise Hard Drives - ST16000NM001G, 4559, https://www.newegg.com/seagate-exos-x16-st16000nm001g-16tb/p/1Z4-002P-02333?Description=HDD&cm_re=HDD-_-9SIA994H175485-_-Product
Western, Digital Blue WD2500AAKX 250GB 7200 RPM 16MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive Bare Drive, 34, https://www.newegg.com/western-digital-blue-wd2500aakx-250gb/p/N82E16822136771?Description=HDD&cm_re=HDD-_-22-136-771-_-Product
Dell, 1.2TB 10K 6Gbps SAS 2.5 HDD 512n (RMCP3), 62, https://www.newegg.com/p/1Z4-000J-00AD0?Description=HDD&cm_re=HDD-_-1Z4-000J-00AD0-_-Product
WD, Purple 2TB Surveillance Hard Disk Drive - 5400 RPM Class SATA 6Gb/s 64MB Cache 3.5 Inch WD20PURX, 78, https://www.newegg.com/purple-wd20purx-2tb/p/N82E16822236661?Description=HDD&cm_re=HDD-_-22-236-661-_-Product
Seagate, Constellation ES ST1000NM0021 1TB 7200 RPM 64MB Cache SAS 6Gb/s 3.5" Internal Enterprise Hard Drive with Secure Encryption Bare Drive, 100, https://www.newegg.com/seagate-constellation-es-st1000nm0021-1tb/p/N82E16822148867?Description=HDD&cm_re=HDD-_-9SIAAEE8U64846-_-Product
Western, Digital 18TB Purple Pro Surveillance Internal Hard Drive - 7200RPM| SATA 6GB/s| 512MB Cache| 3.5" - WD181PURP, 379, https://www.newegg.com/western-digital-purple-pro-wd181purp-18tb/p/1Z4-0002-01CR5?Description=HDD&cm_re=HDD-_-1Z4-0002-01CR5-_-Product
WD, Purple 6TB Surveillance Hard Disk Drive - 5400 RPM Class SATA 6Gb/s 64MB Cache 3.5 Inch WD60PURX, 179, https://www.newegg.com/purple-wd60purx-6tb/p/N82E16822236861?Description=HDD&cm_re=HDD-_-22-236-861-_-Product
Western, Digital WD2002FAEX 2TB SATA HDD w/ 64MB 6Gb/s 7.2K RPM 3.5" - 0 HOURS, 114, https://www.newegg.com/p/1Z4-0049-00144?Description=HDD&cm_re=HDD-_-1Z4-0049-00144-_-Product
Seagate, Exos X16 ST12000NM002G 12TB 7200 RPM 256MB Cache SAS 12Gb/s 3.5" Hard Drives| 512E/4KN Bare Drive, 290, https://www.newegg.com/seagate-exos-x16-st12000nm002g-12tb/p/N82E16822184841?Description=HDD&cm_re=HDD-_-22-184-841-_-Product
Seagate, Exos Enterprise Capacity ST12000NM0007 12TB 7200 RPM SATA 6Gb/s 256MB Enterprise Hard Drive (Helium & 3.5 inch), 278, https://www.newegg.com/seagate-exos-x12-st12000nm0007-12tb/p/1Z4-002P-006N4?Description=HDD&cm_re=HDD-_-1Z4-002P-006N4-_-Product
Hitachi, 2.5" Desktop Internal Hard Drive 500GB 5400rpm 8MB Cache SATA 6Gb/s 7pin HDD for Laptop| PC P/N: 0J47805 HTS545050A7E680, 19, https://www.newegg.com/hitachi-gst-hts545050a7e680-500gb/p/1Z4-001J-00DA2?Description=HDD&cm_re=HDD-_-9SIA57ZHTD6843-_-Product
Seagate, BarraCuda 7200.10 ST380215A 80GB 7200 RPM 2MB Cache IDE Ultra ATA100 / ATA-6 3.5" Internal Hard Drive Bare Drive, 58, https://www.newegg.com/seagate-barracuda-7200-10-st380215a-80gb/p/N82E16822148236?Description=HDD&cm_re=HDD-_-22-148-236-_-Product
Dell, 3TB 7.2K 6Gbps NL SAS 3.5 HDD (55H49-CO2), 65, https://www.newegg.com/p/1Z4-000J-01734?Description=HDD&cm_re=HDD-_-9SIA6CCB1C3053-_-Product
Dell, 1Ve200-150 1Tb Sas 12Gbps 7.2K Rpm Hard Disk Drive Hdd, 132, https://www.newegg.com/p/1Z4-000J-042C4?Description=HDD&cm_re=HDD-_-9SIB56RH981881-_-Product
WD, Ultrastar DC HC560 0F38755 20TB 7200 RPM 512MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive - OEM, 499, https://www.newegg.com/wd-ultrastar-dc-hc560-0f38755-20tb/p/N82E16822234513?Description=HDD&cm_re=HDD-_-22-234-513-_-Product
HP, 653947-001 1TB 7200 RPM Serial Attached SCSI (SAS) 3.5" Internal Hard Drive Bare Drive, 81, https://www.newegg.com/hp-653947-001-1tb/p/N82E16822332724?Description=HDD&cm_re=HDD-_-22-332-724-_-Product
Western, Digital WD RE4 WD5003ABYX 500GB 7200 RPM 64MB Cache SATA 3.0Gb/s 3.5" Internal Hard Drive Bare Drive, 39, https://www.newegg.com/western-digital-wd-re4-wd5003abyx-500gb/p/N82E16822136697?Description=HDD&cm_re=HDD-_-22-136-697-_-Product
WPJY9, DELL 0WPJY9 600GB 6GB 15K SFF 2.5'' SAS HDD AL13SXL600N, 99, https://www.newegg.com/p/1Z4-000J-00S49?Description=HDD&cm_re=HDD-_-1Z4-000J-00S49-_-Product
Seagate, BarraCuda 7200.10 ST380815AS 80GB 7200 RPM 8MB Cache SATA 3.0Gb/s 3.5" Internal Hard Drive Bare Drive, 31, https://www.newegg.com/seagate-barracuda-7200-10-st380815as-80gb/p/N82E16822148231?Description=HDD&cm_re=HDD-_-22-148-231-_-Product
Dell, 300GB 6G SAS 15K 2.5 HDD H8DVC NWH7V R610 R710 R620 R720 R630 R730, 89, https://www.newegg.com/p/1Z4-000J-00RR8?Description=HDD&cm_re=HDD-_-9SIA6CC8R02076-_-Product
Seagate, Game Drive Hub 8TB External Hard Drive Desktop HDD With Dual USB Ports - Designed For Xbox One  (STGG8000400), 199, https://www.newegg.com/p/1Z4-002P-022Y2?Description=HDD&cm_re=HDD-_-9SIANBMFJX1954-_-Product
Seagate, 14TB HDD Exos X16 7200 RPM SATA 6Gb/s 256MB Cache 3.5-Inch Enterprise Hard Drive — ST14000NM001G, 199, https://www.newegg.com/Seagate-Exos-X16-ST14000NM001G-14TB/p/1Z4-002P-022E7?cm_sp=SH-_-1049305-_-8-_-6-_-9SIA994CGR8470-_-HDD-_-hdd-_-1&Item=9SIA994CGR8470
Seagate, Exos 16TB Enterprise HDD X18 SATA 6Gb/s 512e/4Kn 7200 RPM 256MB Cache 3.5" Internal Hard Drive (ST16000NM000J), 269, https://www.newegg.com/Seagate-Exos-X18-ST16000NM000J-16TB-Hard-Drive/p/1Z4-002P-02326?cm_sp=SH-_-1049305-_-8-_-6-_-9SIA994GV68736-_-HDD-_-hdd-_-2&Item=9SIA994GV68736
Seagate, 16TB HDD Exos X16 7200 RPM SATA 6Gb/s 256MB Cache 3.5-Inch Enterprise Hard Drive — ST16000NM001G, 244, https://www.newegg.com/Seagate-Exos-X16-ST16000NM001G-16TB/p/1Z4-002P-022G3?cm_sp=SH-_-1049305-_-8-_-6-_-9SIA994E4T6344-_-HDD-_-hdd-_-3&Item=9SIA994E4T6344
Seagate, Exos 7E8 ST4000NM002A 4 TB Hard Drive - 512e Format - SATA (SATA/600) - Internal, 166, https://www.newegg.com/seagate-exos-7e8-st4000nm002a-4tb/p/1Z4-002P-01A24?Description=HDD&cm_re=HDD-_-1Z4-002P-01A24-_-Product
Western, Digital RE3 WD1002FBYS 1TB 7200 RPM 32MB Cache SATA 3.0Gb/s 3.5" Internal Hard Drive Bare Drive, 42, https://www.newegg.com/western-digital-re3-wd1002fbys-1tb/p/N82E16822136313?Description=HDD&cm_re=HDD-_-22-136-313-_-Product
Hitachi, Deskstar E7K500 3.5" Desktop Internal Hard Drive 500GB 7200rpm 16MB Cache SATA 3Gb/s 7pin HDD for PC P/N: 0A31619| HDS725050KLA360, 16, https://www.newegg.com/hgst-hds725050kla360-500gb/p/1Z4-001J-00D98?Description=HDD&cm_re=HDD-_-9SIA57ZHTC5589-_-Product
Seagate, BarraCuda 500GB Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s 7200 RPM 32MB Cache for Computer Desktop PC (ST500DM009), 39, https://www.newegg.com/seagate-barracuda-st500dm009-500gb/p/1Z4-002P-02310?Description=HDD&cm_re=HDD-_-9SIB0GJGMT9531-_-Product
HP, 508010-001 2TB 7200 RPM Serial Attached SCSI (SAS) 3.5" Internal Hard Drive Bare Drive, 49, https://www.newegg.com/hp-508010-001-2tb/p/N82E16822332722?Description=HDD&cm_re=HDD-_-22-332-722-_-Product
WD, Blue 3TB Desktop Hard Disk Drive - 5400 RPM SATA 6Gb/s 64MB Cache 3.5 Inch - WD30EZRZ, 82, https://www.newegg.com/blue-wd30ezrz-3tb/p/N82E16822235012?Description=HDD&cm_re=HDD-_-22-235-012-_-Product
Dell, 0C3YJM (ST500NM0011) 500GB 7.2K RPM 3.5" SATA-6GB/s HDD, 78, https://www.newegg.com/p/1Z4-000J-030F1?Description=HDD&cm_re=HDD-_-9SIAAEEBUD5496-_-Product
Seagate, Cheetah 15K.7 ST3450857SS 450GB 15000 RPM 16MB Cache SAS 6Gb/s 3.5" Internal Enterprise Hard Drive Bare Drive, 43, https://www.newegg.com/seagate-cheetah-15k-7-st3450857ss-450gb/p/N82E16822148559?Description=HDD&cm_re=HDD-_-22-148-559-_-Product
Seagate, BarraCuda 7200.11 ST31500341AS 1.5TB 7200 RPM 32MB Cache SATA 3.0Gb/s 3.5" Internal Hard Drive Bare Drive, 65, https://www.newegg.com/seagate-barracuda-7200-11-st31500341as-1-5tb/p/N82E16822148337?Description=HDD&cm_re=HDD-_-22-148-337-_-Product
FireCuda, Gaming SSHD 2TB 7200 RPM 64MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive ST2000DX002, 95, https://www.newegg.com/p/1B0-017P-00001?Description=HDD&cm_re=HDD-_-9SIAS6AF383705-_-Product
Seagate, IronWolf Pro 10TB NAS Hard Drive 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5" Internal Hard Drive ST10000NE0004, 268, https://www.newegg.com/seagate-ironwolf-pro-st10000ne0004-10tb/p/N82E16822179103?Description=HDD&cm_re=HDD-_-22-179-103-_-Product
Seagate, Savvio 10K.4 ST9600204SS 600GB 10000 RPM SAS 6Gb/s 2.5" Internal Enterprise Hard Drive Bare Drive, 33, https://www.newegg.com/seagate-savvio-10k-4-600gb-st9600204ss/p/N82E16822148561?Description=HDD&cm_re=HDD-_-22-148-561-_-Product
