Marca,Desc_Producto,Precio,URL_Producto,
GIGABYTE," B660M DS3H AX DDR4 B660 Intel LGA 1700 M-ATX Motherboard with DDR4| Dual M.2| PCIe 4.0| USB 3.2 Gen2 Type-C| 2.5GbE LAN"," 139"," https://www.newegg.com/p/N82E16813145372?Description=CPU&cm_re=CPU-_-13-145-372-_-Product",
X79," Motherboard LGA2011 CPU MATX USB3.0 SATA3 PCI-E NVME M.2 SSD X79 LGA 2011 Motherbboard 4 Channel DDR3 Up to 64GB"," 119"," https://www.newegg.com/p/1JW-00N7-00016?Description=CPU&cm_re=CPU-_-9SIB601H9C3462-_-Product",
Intel," Core i7-6700K 8M Skylake SR2L0 Quad-Core 4.0 GHz LGA 1151 91W Desktop TRAY Processor CM8066201919901 with Intel HD Graphics 530 => CPU ONLY| NO HEATSINK/FAN!"," 254"," https://www.newegg.com/p/274-000A-01MD8?Description=CPU&cm_re=CPU-_-274-000A-01MD8-_-Product",
Intel," Core i5-10500 - Core i5 10th Gen Comet Lake 6-Core 3.1 GHz LGA 1200 65W Intel UHD Graphics 630 Desktop Processor - BX8070110500"," 209"," https://www.newegg.com/intel-core-i5-10500-core-i5-10th-gen/p/N82E16819118134?Description=CPU&cm_re=CPU-_-19-118-134-_-Product",
CPU," Cooler with Mounting Bracket for AMD AM4"," 15"," https://www.newegg.com/p/13C-00R0-00006?Description=CPU&cm_re=CPU-_-13C-00R0-00006-_-Product",
Iceberg," Thermal IceSLEET G4 OC CPU Air Cooler 4 Nickel-Plated Heatpipes with ARGB 120mm PWM Fan for Intel and AMD (BLACK)"," 46"," https://www.newegg.com/iceberg-thermal-icesleet-g4-silent/p/13C-00RE-00013?Description=CPU&cm_re=CPU-_-9SIAT5SF8N6362-_-Product",
GOLDEN," FIELD NP4 CPU Cooler with 4 Heat Pipes CPU Air Cooling Cooler 120mm PWM Fan 150W Heastink fo Intel/AMD"," 15"," https://www.newegg.com/p/13C-00S4-00009?Description=CPU&cm_re=CPU-_-9SIB30PHZB1838-_-Product",
Intel," Core i7-4790K - Core i7 4th Gen Devil's Canyon Quad-Core 4.0 GHz LGA 1150 88W Intel HD Graphics 4600 Desktop Processor - BX80646I74790K"," NA"," https://www.newegg.com/intel-core-i7-4th-gen-core-i7-4790k/p/N82E16819117369?Description=CPU&cm_re=CPU-_-19-117-369-_-Product",
Noctua," NH-U12S DX-4189| Premium CPU Cooler for Intel Xeon LGA4189 (120mm| Brown)"," 119"," https://www.newegg.com/p/13C-0005-001N8?Description=CPU&cm_re=CPU-_-13C-0005-001N8-_-Product",
ASUS," Prime X570-P Ryzen 3 AM4 with PCIe Gen4| Dual M.2 HDMI| SATA 6Gb/s USB 3.2 Gen 2 ATX Motherboard"," 156"," https://www.newegg.com/asus-prime-x570-p/p/N82E16813119199?Description=CPU&cm_re=CPU-_-13-119-199-_-Product",
V4," CPU Cooler 4 Copper Heat Pipes 3Pin Colorful Quiet Cooling Fan Replacement for Intel LGA 775/1150/1155/1156/1151/1366 AM2/3/4 FM1/FM2"," 35"," https://www.newegg.com/p/13C-00PZ-00043?Description=CPU&cm_re=CPU-_-9SIANRBHFM8638-_-Product",
Rosewill," ROCC-16003 - High Performance CPU Cooler with Silent 92mm PWM Fan & 3 Direct Contact Heatpipe"," 29"," https://www.newegg.com/rosewill-rocc-16003/p/N82E16835200114",
Intel," Core i5-12600K - Core i5 12th Gen Alder Lake 10-Core (6P+4E) 3.7 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512600K"," 277"," https://www.newegg.com/intel-core-i5-12600k-core-i5-12th-gen/p/N82E16819118347",
AMD," Ryzen 5 5600X - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.7 GHz Socket AM4 65W Desktop Processor - 100-100000065BOX"," 229"," https://www.newegg.com/amd-ryzen-5-5600x/p/N82E16819113666",
AMD," Ryzen 5 5600G - Ryzen 5 5000 G-Series Cezanne (Zen 3) 6-Core 3.9 GHz Socket AM4 65W AMD Radeon Graphics Desktop Processor - 100-100000252BOX"," 197"," https://www.newegg.com/amd-ryzen-5-5600g-ryzen-5-5000-g-series/p/N82E16819113683",
Intel," Core i9-11900F - Core i9 11th Gen Rocket Lake 8-Core 2.5 GHz LGA 1200 65W Desktop Processor - BX8070811900F"," 398"," https://www.newegg.com/intel-core-i9-11900f-core-i9-11th-gen/p/N82E16819118262?Description=CPU&cm_re=CPU-_-19-118-262-_-Product",
Noctua," NH-U14S TR4-SP3| Premium-grade CPU Cooler for AMD sTRX4/TR4/SP3 (140mm| Brown)"," 89"," https://www.newegg.com/noctua-nh-u14s-tr4-sp3-premium-grade-140mm-cpu-cooler-for-amd-tr4-sp3/p/13C-0005-00140?Description=CPU&cm_re=CPU-_-13C-0005-00140-_-Product",
MSI," PRO B660M-A DDR4 LGA 1700 Intel B660 SATA 6Gb/s Micro ATX Intel Motherboard"," 139"," https://www.newegg.com/p/N82E16813144531?Description=CPU&cm_re=CPU-_-13-144-531-_-Product",
MSI," PRO Z690-A DDR5 LGA 1700 Intel Z690 SATA 6Gb/s ATX Intel Motherboard"," 219"," https://www.newegg.com/p/N82E16813144504?Description=CPU&cm_re=CPU-_-13-144-504-_-Product",
ARCTIC," Freezer 34 CO - Tower CPU Cooler for Intel 115X/2011-3/2066 and AMD AM4| Pressure-Optimised 120 mm PWM Fan with PST| Direct Touch Technology"," 37"," https://www.newegg.com/arctic-cooling-freezer-34-co-acfre00051a/p/N82E16835186228?Description=CPU&cm_re=CPU-_-35-186-228-_-Product",
GIGABYTE," B660M DS3H DDR4 B660 Intel LGA 1700 M-ATX Motherboard with DDR4| Dual M.2| PCIe 4.0| USB 3.2 Gen2 Type-C| 2.5GbE LAN"," 119"," https://www.newegg.com/p/N82E16813145375?Description=CPU&cm_re=CPU-_-13-145-375-_-Product",
ASRock," B550 STEEL LEGEND AM4 AMD B550 SATA 6Gb/s ATX AMD Motherboard"," 139"," https://www.newegg.com/asrock-b550-steel-legend/p/N82E16813157937?Description=CPU&cm_re=CPU-_-13-157-937-_-Product",
Arctic," Alpine 12 Compact Intel CPU Cooler for Continuous Operation - ACALP00031A"," 12"," https://www.newegg.com/arctic-cooling-alpine-12-co-acalp00031a/p/13C-000P-00079?Description=CPU&cm_re=CPU-_-13C-000P-00079-_-Product",
MSI," B560M PRO-E LGA 1200 Intel B560 SATA 6Gb/s Micro ATX Intel Motherboard"," 79"," https://www.newegg.com/p/N82E16813144467?Description=CPU&cm_re=CPU-_-13-144-467-_-Product",
ASRock," B550M-HDV AM4 AMD B550 SATA 6Gb/s Micro ATX AMD Motherboard"," 97"," https://www.newegg.com/asrock-b550m-hdv/p/N82E16813157953?Description=CPU&cm_re=CPU-_-13-157-953-_-Product",
Coolmoon," RGB Cooling PC Fans CPU Cooler Radiator DC 12V 3Pin Colorful Backlight 100mm CPU Cooling Fan PC Heatsink for Intel/AMD Support Under 90W CPU"," 18"," https://www.newegg.com/p/13C-00EB-00002?Description=CPU&cm_re=CPU-_-13C-00EB-00002-_-Product",
MSI," B560M PRO-VDH WIFI LGA 1200 Intel B560 SATA 6Gb/s Micro ATX Intel Motherboard"," 129"," https://www.newegg.com/p/N82E16813144397?Description=CPU&cm_re=CPU-_-13-144-397-_-Product",
Intel," Core i7 7th Gen - Core i7-7700 Kaby Lake Quad-Core 3.6 GHz LGA 1151 65W BX80677I77700 Desktop Processor"," 299"," https://www.newegg.com/core-i7-7th-gen-intel-core-i7-7700/p/N82E16819117727?Description=CPU&cm_re=CPU-_-19-117-727-_-Product",
Noctua," NH-D9DX i4 3U| Premium CPU Cooler for Intel Xeon LGA20xx (92mm| Brown)"," 60"," https://www.newegg.com/noctua-nh-d9dx-i4-3u/p/N82E16835608074?Description=CPU&cm_re=CPU-_-35-608-074-_-Product",
AMD," RYZEN 5 3500X 6-Core 3.6 GHz (4.1 GHz Turbo) Socket AM4 65W 100-100000158CBX Desktop Processor"," 186"," https://www.newegg.com/amd-ryzen-5-3500x/p/274-000M-001B6?Description=CPU&cm_re=CPU-_-274-000M-001B6-_-Product",
Noctua," NH-U14S DX-4189| Premium CPU Cooler for Intel Xeon LGA4189 (140mm| Brown)"," 109"," https://www.newegg.com/p/13C-0005-001N7?Description=CPU&cm_re=CPU-_-13C-0005-001N7-_-Product",
ASUS," TUF GAMING B550M-PLUS (Wi-Fi) AMD AM4 (3rd Gen Ryzen) Micro ATX Gaming Motherboard (PCIe 4.0| 2.5Gb LAN| BIOS FlashBack| HDMI 2.1| USB 3.2 Gen 2| Addressable Gen 2 RGB Header and AURA Sync)"," 161"," https://www.newegg.com/asus-tuf-gam-b550m-plus-w/p/N82E16813119314?Description=CPU&cm_re=CPU-_-13-119-314-_-Product",
GIGABYTE," Z690 AORUS ELITE AX DDR4 LGA 1700 Intel Z690 ATX Motherboard with DDR4| Quad M.2| PCIe 5.0| USB 3.2 Gen2X2 Type-C| WiFi 6| 2.5GbE LAN"," 249"," https://www.newegg.com/gigabyte-z690-aorus-elite-ax-ddr4/p/N82E16813145350?Description=CPU&cm_re=CPU-_-13-145-350-_-Product",
Noctua," NM-AM4| Mounting Kit for Noctua CPU coolers on AMD AM4 platforms"," 11"," https://www.newegg.com/noctua-nm-am4/p/13C-0005-00114?Description=CPU&cm_re=CPU-_-13C-0005-00114-_-Product",
GIGABYTE," B550 GAMING X V2 AM4 AMD B550 SATA 6Gb/s ATX AMD Motherboard"," 129"," https://www.newegg.com/gigabyte-b550-gaming-x-v2/p/N82E16813145255?Description=CPU&cm_re=CPU-_-13-145-255-_-Product",
MSI," MPG B560I GAMING EDGE WIFI LGA 1200 Intel B560 SATA 6Gb/s Mini ITX Intel Motherboard"," 169"," https://www.newegg.com/p/N82E16813144460?Description=CPU&cm_re=CPU-_-13-144-460-_-Product",
FSP," Windale 6 CPU Cooler 6 Direct Contact Heatpipes 6mm Aluminum Alloy with 120mm Blue LED PWM Fan (AC601)"," NA"," https://www.newegg.com/fsp-group-ac601/p/13C-0056-00002?Description=CPU&cm_re=CPU-_-13C-0056-00002-_-Product",
ASUS," TUF Gaming X570-PRO (WiFi 6) AMD AM4 (3rd Gen Ryzen ATX Gaming Motherboard (PCIe 4.0| 2.5Gb LAN| BIOS Flashback| HDMI| USB 3.2 Gen 2| Addressable Gen 2 RGB Header and Aura Sync)"," 228"," https://www.newegg.com/asus-tuf-gaming-x570-pro/p/N82E16813119353?Description=CPU&cm_re=CPU-_-13-119-353-_-Product",
ZALMAN," CNPS9500 AT 2 Ball CPU Cooling Fan/Heatsink"," 32"," https://www.newegg.com/zalman-amd-am4-not-compatible-cnps9500-at/p/N82E16835118003?Description=CPU&cm_re=CPU-_-35-118-003-_-Product",
MSI," H510I PRO WIFI LGA 1200 Intel H510 SATA 6Gb/s Mini ITX Intel Motherboard"," 129"," https://www.newegg.com/p/N82E16813144400?Description=CPU&cm_re=CPU-_-13-144-400-_-Product",
DEEPCOOL," GAMMAXX 400 CPU Air Cooler with 4 Heatpipes| 120mm PWM Fan and Blue LED for Intel/AMD CPUs (AM4 Compatible)"," 35"," https://www.newegg.com/p/2RM-009W-001Z5?Description=CPU&cm_re=CPU-_-2RM-009W-001Z5-_-Product",
MSI," MPG Z590 GAMING PLUS LGA 1200 Intel Z590 SATA 6Gb/s ATX Intel Motherboard"," 188"," https://www.newegg.com/p/N82E16813144388?Description=CPU&cm_re=CPU-_-13-144-388-_-Product",
ID-COOLING," PINKFLOW 240 CPU Water Cooler 5V Addressable RGB AIO Cooler 240mm CPU Liquid Cooler 2X120mm RGB Fan| Intel 115X/2066| | AMD TR4/AM4 (Remote Controller is Included)"," 132"," https://www.newegg.com/p/13C-0013-00083?Description=CPU&cm_re=CPU-_-9SIA59TCYF1344-_-Product",
ASUS," TUF GAMING B550-PLUS AMD AM4 (3rd Gen Ryzen) ATX Gaming Motherboard (PCIe 4.0| 2.5Gb LAN| HDMI 2.1| BIOS FlashBack| USB 3.2 Gen 2| Addressable Gen 2 RGB Header and AURA Sync)"," NA"," https://www.newegg.com/asus-tuf-gaming-b550-plus/p/N82E16813119313?Description=CPU&cm_re=CPU-_-13-119-313-_-Product",
Intel," Core i5-11500 - Core i5 11th Gen Rocket Lake 6-Core 2.7 GHz LGA 1200 65W Intel UHD Graphics 750 Desktop Processor - BX8070811500"," 198"," https://www.newegg.com/intel-core-i5-11500-core-i5-11th-gen/p/N82E16819118240?Description=CPU&cm_re=CPU-_-19-118-240-_-Product",
GOLDEN," FIELD ICY Chill Series Advanced RGB Lighting Liquid CPU Cooler with Dual 120mm Adjustable RGB PWM Fan & 240mm Radiator Water Cooling Cooler System for AMD Intel CPU Water Cooler"," 87"," https://www.newegg.com/p/13C-00S4-00002?Description=CPU&cm_re=CPU-_-9SIB30PFKU7966-_-Product",
Vetroo," U6 Dual Tower CPU Cooler| 120mm Addressable RGB Lighting and PWM Air Cooler 220W TDP 6pc Heatpipes for Intel LGA 1200 115X / AMD Ryzen AM4"," 59"," https://www.newegg.com/p/13C-00F3-00010?Description=CPU&cm_re=CPU-_-9SIAPNCFY72395-_-Product",
Intel," Core i7-3770K - Core i7 3rd Gen Ivy Bridge Quad-Core 3.5GHz (3.9GHz Turbo) LGA 1155 77W Intel HD Graphics 4000 Desktop Processor - BX80637I73770K"," NA"," https://www.newegg.com/intel-core-i7-3rd-gen-core-i7-3770k/p/N82E16819116501?Description=CPU&cm_re=CPU-_-19-116-501-_-Product",
GIGABYTE," Z690 AORUS MASTER LGA 1700 Intel Z690 EATX Motherboard with DDR5| 5x M.2| PCIe 5.0| USB 3.2 Gen2X2 Type-C| Intel WiFi 6E| AQUANTIA 10GbE LAN"," 344"," https://www.newegg.com/gigabyte-z690-aorus-master/p/N82E16813145343?Description=CPU&cm_re=CPU-_-13-145-343-_-Product",
Dynatron," B5 Intel Socket FCLGA3647 Narrow ILM 60x60x25mm PWM Fan| Aluminum Heatsink with Heatpipe embedded for 2U Server up to CPU power 205 Watts CPU Cooler"," 46"," https://www.newegg.com/dynatron-b5/p/N82E16835114144?Description=CPU&cm_re=CPU-_-35-114-144-_-Product",
Iceberg," Thermal IceSLEET G4 OC CPU Air Cooler 4 Nickel-Plated Heatpipes with ARGB 120mm PWM Fan for Intel and AMD (Teal)"," 46"," https://www.newegg.com/iceberg-thermal-icesleet-g4-silent/p/13C-00RE-00012?Description=CPU&cm_re=CPU-_-9SIAT5SF8N6361-_-Product",
Intel," Core i7-12700K - Core i7 12th Gen Alder Lake 12-Core (8P+4E) 3.6 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512700K"," 384"," https://www.newegg.com/intel-core-i7-12700k-core-i7-12th-gen/p/N82E16819118343",
AMD," Ryzen 9 5900X - Ryzen 9 5000 Series Vermeer (Zen 3) 12-Core 3.7 GHz Socket AM4 105W Desktop Processor - 100-100000061WOF"," 399"," https://www.newegg.com/amd-ryzen-9-5900x/p/N82E16819113664",
Intel," Core i9-12900K - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.2 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512900K"," 614"," https://www.newegg.com/intel-core-i9-12900k-core-i9-12th-gen/p/N82E16819118339",
Intel," Core i9-12900KS - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.4 GHz LGA 1700 150W Intel UHD Graphics 770 Desktop Processor - BX8071512900KS"," 779"," https://www.newegg.com/intel-core-i9-12900ks-core-i9-12th-gen/p/N82E16819118392",
GIGABYTE," B550 VISION D-P AM4 AMD B550 ATX Motherboard with Dual M.2| SATA 6Gb/s| USB 3.2 Type-C with Thunderbolt 3| WIFI 6| Dual 2.5GbE LAN| PCIe 4.0"," 290"," https://www.newegg.com/gigabyte-b550-vision-d-p/p/N82E16813145297?Description=CPU&cm_re=CPU-_-13-145-297-_-Product",
AMD," Ryzen 7 3800XT - Ryzen 7 3rd Gen 8-Core 3.9 GHz Socket AM4 105W Desktop Processor - 100-100000279WOF"," 389"," https://www.newegg.com/amd-ryzen-7-3800xt-ryzen-7-3rd-gen/p/N82E16819113652?Description=CPU&cm_re=CPU-_-19-113-652-_-Product",
ASRock," B550 TAICHI AM4 AMD B550 SATA 6Gb/s ATX AMD Motherboard"," 287"," https://www.newegg.com/asrock-b550-taichi/p/N82E16813157938?Description=CPU&cm_re=CPU-_-13-157-938-_-Product",
MSI," MPG Z590 GAMING FORCE LGA 1200 Intel Z590 SATA 6Gb/s ATX Intel Motherboard"," 219"," https://www.newegg.com/p/N82E16813144386?Description=CPU&cm_re=CPU-_-13-144-386-_-Product",
Intel," Core i7-2600K - Core i7 2nd Gen Sandy Bridge Quad-Core 3.4GHz (3.8GHz Turbo Boost) LGA 1155 95W Intel HD Graphics 3000 Desktop Processor - BX80623I72600K"," 120"," https://www.newegg.com/intel-core-i7-2nd-gen-core-i7-2600k/p/N82E16819115070?Description=CPU&cm_re=CPU-_-19-115-070-_-Product",
CPU," Cooler ARGB|Air Cooler|42.97CFM|6 Copper Heatpipes ARGB Sync PC for AMD FM2/AMD4/Intel LGA2066/L1366/1156|127mm ARGB PWM Fan Blade|Computer Tower CPU Radiator PWM Temperature Control Silent Fan"," 69"," https://www.newegg.com/p/13C-00X2-00002?Description=CPU&cm_re=CPU-_-9SIARUEFK55800-_-Product",
Intel," Core i9-10900X - Core i9 10th Gen Cascade Lake 10-Core 3.7 GHz LGA 2066 165W Desktop Processor - BX8069510900X"," 586"," https://www.newegg.com/intel-core-i9-10th-gen-core-i9-10900x/p/N82E16819118111?Description=CPU&cm_re=CPU-_-19-118-111-_-Product",
GIGABYTE," Z590 VISION G LGA 1200 Intel Z590 ATX Motherboard with 4 x M.2| PCIe 4.0| USB 3.2 Gen2X2 Type-C| 2.5GbE LAN"," 150"," https://www.newegg.com/p/N82E16813145267?Description=CPU&cm_re=CPU-_-13-145-267-_-Product",
ASUS," PRIME B550-PLUS AM4 AMD B550 SATA 6Gb/s USB 3.0 HDMI ATX AMD Motherboard"," 135"," https://www.newegg.com/asus-prime-b550-plus/p/N82E16813119323?Description=CPU&cm_re=CPU-_-13-119-323-_-Product",
AMD," FX-8320 - FX-8000 Series Vishera 8-Core 3.5 GHz (4.0 GHz Turbo) Socket AM3+ 125W Desktop Processor - FD8320FRHKBOX"," NA"," https://www.newegg.com/amd-fx-8000-series-fx-8320/p/N82E16819113285?Description=CPU&cm_re=CPU-_-19-113-285-_-Product",
GIGABYTE," B660 AORUS MASTER DDR4 B660 Intel LGA 1700 ATX Motherboard with DDR4| Triple M.2| PCIe 4.0| USB 3.2 Gen2 Type-C| WIFI 6 802.11ax| Intel 2.5GbE LAN"," 209"," https://www.newegg.com/p/N82E16813145373?Description=CPU&cm_re=CPU-_-13-145-373-_-Product",
Intel," Core i9-10900F - Core i9 10th Gen Comet Lake 10-Core 2.8 GHz LGA 1200 65W Desktop Processor - BX8070110900F"," 358"," https://www.newegg.com/intel-core-i9-10900f-core-i9-10th-gen/p/N82E16819118130?Description=CPU&cm_re=CPU-_-19-118-130-_-Product",
Intel," Celeron G6900 - Celeron Alder Lake Dual-Core 3.4 GHz LGA 1700 Processor 46W Intel UHD Graphics 710 Desktop Processor - BX80715G6900"," 53"," https://www.newegg.com/intel-celeron-g6900/p/N82E16819118378?Description=CPU&cm_re=CPU-_-19-118-378-_-Product",
Intel," Core i7 9th Gen - Core i7-9700K Coffee Lake 8-Core 3.6 GHz (4.9 GHz Turbo) LGA 1151 (300 Series) 95W BX80684I79700K Desktop Processor Intel UHD Graphics 630"," 445"," https://www.newegg.com/core-i7-9th-gen-intel-core-i7-9700k/p/N82E16819117958?Description=CPU&cm_re=CPU-_-19-117-958-_-Product",
ARCTIC," Freezer 34 eSports DUO - Tower CPU Cooler with Push-Pull Configuration| Wide Range of Regulation 200 to 2100 RPM| Includes 2 Low Noise PWM 120 mm Fans - Yellow"," 59"," https://www.newegg.com/arctic-cooling-freezer-34-esports-duo-acfre00062a/p/N82E16835186234?Description=CPU&cm_re=CPU-_-35-186-234-_-Product",
MSI," PRO B660M-A WIFI DDR4 LGA 1700 Intel B660 SATA 6Gb/s Micro ATX Intel Motherboard"," 149"," https://www.newegg.com/p/N82E16813144524?Description=CPU&cm_re=CPU-_-13-144-524-_-Product",
Cooler," Master Hyper 212 Black Edition RGB CPU Air Cooler| SF120R RGB Fan| Anodized Gun-Metal Black| Brushed Nickel Fins| 4 Copper Direct Contact Heat Pipes for AMD Ryzen/Intel LGA1151"," 50"," https://www.newegg.com/p/13C-000X-00460?Description=CPU&cm_re=CPU-_-13C-000X-00460-_-Product",
IFORGAME," T300 RGB CPU Air Cooler| High Airflow Hydraulic Bearing| PWM Fan| 4pin Motherboard Sync| Computer PC Cooler for Intel/AMD Ryzen Socket"," 19"," https://www.newegg.com/iforgame-t300-air-cooler-series/p/13C-00RD-00002?Description=CPU&cm_re=CPU-_-13C-00RD-00002-_-Product",
Noctua," NA-FD1| Fan Duct Kit for NH-L9i and NH-L9a Series CPU Coolers (Black)"," 12"," https://www.newegg.com/p/13C-0005-001T0?Description=CPU&cm_re=CPU-_-9SIAADYGDF4261-_-Product",
BTC-37," Miner Motherboard Integrated CPU 8 Video Card Slot Support Max 4GB DDR3 Memory Type VGA HDMI PCIE 16X Bitcoin MB"," 189"," https://www.newegg.com/p/1JW-00K9-00001?Description=CPU&cm_re=CPU-_-9SIATXZDV67419-_-Product",
GIGABYTE," Z690 UD DDR4 LGA 1700 Intel Z690 ATX Motherboard with DDR4| Triple M.2| PCIe 5.0| USB 3.2 Gen2X2 Type-C| 2.5GbE LAN"," 199"," https://www.newegg.com/gigabyte-aorus-z690-ud-ddr4/p/N82E16813145349?Description=CPU&cm_re=CPU-_-13-145-349-_-Product",
TRONWIRE," Intel 1151 1150 1155 1156 CPU Cooler Backplate Mounting Bracket"," 6"," https://www.newegg.com/p/13C-009Y-00029?Description=CPU&cm_re=CPU-_-9SIAGTUCYX4051-_-Product",
New," Dell OEM Inspiron 17 (7778) CPU Cooling Fan YJ94J 0YJ94J CN-0YJ94J"," 14"," https://www.newegg.com/p/13C-0023-002K2?Description=CPU&cm_re=CPU-_-9SIA9AXCV80676-_-Product",
ASRock," B550 EXTREME4 AM4 AMD B550 SATA 6Gb/s ATX AMD Motherboard"," 180"," https://www.newegg.com/asrock-b550-extreme4/p/N82E16813157933?Description=CPU&cm_re=CPU-_-13-157-933-_-Product",
AM4," mounting Bracket CPU Socket Mount Cool Fan Heatsink Bracket Dock Base for AMD AM4 B350 X370 A320 X470 (1-Pack"," 18"," https://www.newegg.com/p/13C-00E4-00004?Description=CPU&cm_re=CPU-_-9SIAM9MB1F0422-_-Product",
HP," 250 G6 255 G6 Laptop Cpu Fan 925012-001"," 18"," https://www.newegg.com/p/2BJ-002Y-001B0?Description=CPU&cm_re=CPU-_-9SIAMSJBMB0624-_-Product",
Intel," Pentium G7400 - Pentium Gold Alder Lake Dual-Core 3.7 GHz LGA 1700 Processor 46W Intel UHD Graphics 710 Desktop Processor - BX80715G7400"," 73"," https://www.newegg.com/intel-pentium-g7400-pentium-gold/p/N82E16819118376?Description=CPU&cm_re=CPU-_-19-118-376-_-Product",
ASUS," TUF GAMING B550M-PLUS AMD AM4 (3rd Gen Ryzen) Micro ATX Gaming Motherboard (PCIe 4.0| 2.5Gb LAN| BIOS FlashBack| HDMI 2.1| USB 3.2 Gen 2| Addressable Gen 2 RGB Header and AURA Sync)"," 134"," https://www.newegg.com/asus-tuf-gaming-b550m-plu/p/N82E16813119315?Description=CPU&cm_re=CPU-_-13-119-315-_-Product",
MSI," MAG Z590 TOMAHAWK WIFI LGA 1200 Intel Z590 SATA 6Gb/s ATX Intel Motherboard"," 229"," https://www.newegg.com/p/N82E16813144389?Description=CPU&cm_re=CPU-_-13-144-389-_-Product",
Cooler," Master Hyper H410R (RR-H410-20PK-R1) 120mm RED LED Air CPU Cooler Intel/AMD Support|with 4 Heat Pipes |Red LED PWM Fan"," 33"," https://www.newegg.com/cooler-master-h410r-air-cooler-series/p/13C-0011-00071?Description=CPU&cm_re=CPU-_-9SIA50MBWF7163-_-Product",
ASUS," TUF GAMING Z590-PLUS LGA 1200 Intel Z590 SATA 6Gb/s ATX Intel Motherboard"," 226"," https://www.newegg.com/p/N82E16813119374?Description=CPU&cm_re=CPU-_-13-119-374-_-Product",
Intel," Core i7-4790 - Core i7 4th Gen Haswell Quad-Core 3.6 GHz LGA 1150 84W Intel HD Graphics 4600 Desktop Processor - BX80646I74790"," NA"," https://www.newegg.com/intel-core-i7-4th-gen-core-i7-4790/p/N82E16819116987?Description=CPU&cm_re=CPU-_-19-116-987-_-Product",
NEW," CPU Cooling Fan HP Envy 17-BW 17T-BW000 17-BW0008CA 17M-BW0013DX 17-BW0011NR"," 16"," https://www.newegg.com/p/2RM-009W-004Z2?Description=CPU&cm_re=CPU-_-2RM-009W-004Z2-_-Product",
GIGABYTE," Z690I AORUS ULTRA DDR4 LGA 1700 Intel Z690 Mini-ITX Motherboard with DDR4| Dual M.2| PCIe 5.0| USB 3.2 Gen2X2 Type-C| WiFi 6| Intel 2.5 GbE LAN"," 289"," https://www.newegg.com/gigabyte-z690i-aorus-ultra-ddr4/p/N82E16813145351?Description=CPU&cm_re=CPU-_-13-145-351-_-Product",
GIGABYTE," Z690 UD AX DDR4 LGA 1700 Intel Z690 ATX Motherboard with DDR4| Triple M.2| PCIe 5.0| USB 3.2 Gen2X2 Type-C| WiFi 6| 2.5GbE LAN"," 199"," https://www.newegg.com/gigabyte-aorus-z690-ud-ax-ddr4/p/N82E16813145348?Description=CPU&cm_re=CPU-_-13-145-348-_-Product",
GIGABYTE," Z690 AORUS ELITE AX LGA 1700 Intel Z690 ATX Motherboard with DDR5| Quad M.2| PCIe 5.0| USB 3.2 Gen 2X2 Type-C| WiFi 6| 2.5GbE LAN"," 269"," https://www.newegg.com/gigabyte-z690-aorus-elite-ax/p/N82E16813145366?Description=CPU&cm_re=CPU-_-13-145-366-_-Product",
Intel," Core i7-12700K - Core i7 12th Gen Alder Lake 12-Core (8P+4E) 3.6 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512700K"," 384"," https://www.newegg.com/intel-core-i7-12700k-core-i7-12th-gen/p/N82E16819118343",
AMD," Ryzen 9 5900X - Ryzen 9 5000 Series Vermeer (Zen 3) 12-Core 3.7 GHz Socket AM4 105W Desktop Processor - 100-100000061WOF"," 399"," https://www.newegg.com/amd-ryzen-9-5900x/p/N82E16819113664",
Intel," Core i9-12900K - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.2 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512900K"," 614"," https://www.newegg.com/intel-core-i9-12900k-core-i9-12th-gen/p/N82E16819118339",
Intel," Core i9-12900KS - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.4 GHz LGA 1700 150W Intel UHD Graphics 770 Desktop Processor - BX8071512900KS"," 779"," https://www.newegg.com/intel-core-i9-12900ks-core-i9-12th-gen/p/N82E16819118392",
Noctua," NH-D15| Premium CPU Cooler with 2X NF-A15 PWM 140mm Fans (Brown)"," 79"," https://www.newegg.com/p/13C-0005-00275?Description=CPU&cm_re=CPU-_-13C-0005-00275-_-Product",
CPU," cooling fan for Dell Latitude 5400 EG50050S1-CF00-S9A 0MXH2W DC28000MRSL"," 20"," https://www.newegg.com/p/13C-00VE-00611?Description=CPU&cm_re=CPU-_-9SIAU42HBJ6706-_-Product",
